"ID","Description","NES","pvalue","qvalue","size","leadingEdge","var_name"
"Apoptosis","Apoptosis","1.3720879132169768","0.0392571900952762356529213150","0.092254396723899151355752224","78","CLU,TIMP3,TIMP1,MMP2,ANXA1,ENO2,CD44,F2,BGN,TIMP2,GSTM1,DPYD,FAS,LUM","PIK3CA (Mutation, COAD)"
"Cholesterol homeostasis","Cholesterol homeostasis","1.4652015687882232","0.0439887943540957504495736430","0.098451111173452399150107794","38","CLU,ALCAM,ALDOC,ANTXR2,FABP5,GPX8,HMGCS1,FASN,FDFT1,LGMN,LSS,NIBAN1,MVK,ACTG1,S100A11","PIK3CA (Mutation, COAD)"
"Apical junction","Apical junction","1.2996657914358098","0.0574630428277439417317218329","0.122761955131998418133676410","102","FSCN1,RAC2,MMP9,MMP2,LAMA3,LAMC2,PTPRC,ACTA1,CALB2,ICAM1,LAMB3,PFN1,GNAI2,CNN2,THBS3,LIMA1,CAP1,PECAM1,MSN,ADAM9,VCAN,ACTG1,MYH10,FYB1,TGFBI,SYK,ZYX,MAPK14,ACTN1,CD276,FBN1,ICAM2,YWHAH,ARHGEF6,MPZL1,EVL,ITGB4,VASP","PIK3CA (Mutation, COAD)"
"TNF-alpha signaling via NF-kB","TNF-alpha signaling via NF-kB","1.3708160146097939","0.0691964285714285753936536594","0.141401397515527965653703291","31","PTX3,SERPINB8,CD44,ICAM1,LAMB3,PLEK,TNC,PDLIM5,IL18,PTPRE,NFKB2,MAP2K3,REL,DNAJB4,RIGI,STAT5A,NFKB1,TNFAIP2,NAMPT","PIK3CA (Mutation, COAD)"
"Estrogen response late","Estrogen response late","1.2876708459528645","0.0772727272727272707086854098","0.151264367816091954699331268","81","AGR2,HSPA4L,S100A9,RAB31,PAPSS2,DNAJC1,LAMC2,UGDH,IGFBP4,PRSS23,CD44,SERPINA3,MYOF,FABP5,SCARB1,FDFT1,SERPINA1,PTPN6,FKBP5,SLC27A2,CXCL12,METTL3","PIK3CA (Mutation, COAD)"
"IL-2/STAT5 signaling","IL-2/STAT5 signaling","1.3069688109682904","0.0804597701149425276190285672","0.151264367816091954699331268","64","P4HA1,ALCAM,SERPINB6,ECM1,CD44,PLIN2,CKAP4,MYO1E,NDRG1,GSTO1,GBP4,MUC1,PNP,P2RX4,HK2,LCLAT1,RABGAP1L,NRP1,GLIPR2,CAPG,FGL2,CD48,SLC1A5,CASP3,PLEC","PIK3CA (Mutation, COAD)"
"Xenobiotic metabolism","Xenobiotic metabolism","-1.2492856993443104","0.1017543859649122778288088398","0.183940620782726049764477239","90","ENTPD5,DDC,MAOA,CES1,ASL,BPHL,FABP1,CYP27A1,ALDH2,MCCC2,GSS,AKR1C3,NDRG2,ETFDH,AHCY,NFS1,GCLC,DDAH2,PGRMC1,CYP2S1,ACO2","PIK3CA (Mutation, COAD)"
"KRAS signaling up","KRAS signaling up","1.2592268072619521","0.1200923787528868358354117163","0.209049696347617830483045509","54","FCER1G,ITGB2,MMP9,ARG1,IGFBP3,SPON1,SERPINA3,LCP1,ERO1A,F13A1,DOCK2,CFH,SLPI,PECAM1,EPB41L3","PIK3CA (Mutation, COAD)"
"MYC targets V1","MYC targets V1","-1.1566566193652370","0.1661184210526315818690079595","0.278841635338345883443622597","182","SSBP1,EIF1AX,HSPE1,TUFM,VDAC1,GOT2,TOMM70,NDUFAB1,HSPD1,MRPL9,SET,SSB,MRPS18B,COX5A,VBP1,NME1,HDGF,NHP2,RPL22,CYC1,MRPL23,DEK,GLO1,UBA2,RSL1D1,PRDX3,NCBP1,DDX18,HNRNPA2B1,HNRNPA3,VDAC3,GNL3,ABCE1,ILF2,EEF1B2,SRSF7,YWHAQ,EIF4H,PSMA7,HNRNPD,XPO1,LSM2,PRDX4,XRCC6,IARS1,RUVBL2,NCBP2,EIF3J,HSP90AB1,C1QBP,ACP1,SRPK1,ETF1,DDX21,KARS1,PRPS2,CBX3,SNRPA1,SRM,RFC4,SNRPD2,PHB1,HNRNPU,PPM1G,RANBP1,EIF2S2","PIK3CA (Mutation, COAD)"
"P53 pathway","P53 pathway","1.1269416767519442","0.2261640798226164095208190474","0.348387096774193549819642612","74","SERPINB5,HSPA4L,UPP1,DEF6,ZFP36L1,NDRG1,S100A10,FAS,STOM,LDHB,DGKA,ELP1,RPL18,RPS27L,DDB2,PTPRE,CYFIP2,SP1,SFN,EPHX1,GM2A,TRAFD1","PIK3CA (Mutation, COAD)"
"Apical surface","Apical surface","1.2104252264147197","0.2297872340425531900720557132","0.348387096774193549819642612","13","CRYBG1,SLC34A3,LYN","PIK3CA (Mutation, COAD)"
"Estrogen response early","Estrogen response early","1.0963972343027732","0.2678983833718244778054895505","0.393475750577367222593494489","65","MLPH,RAB31,PAPSS2,IGFBP4,PRSS23,CD44,CALB2,MYOF,FASN,SCARB1,FDFT1,MUC1,ABLIM1,LAD1,FKBP5,SLC27A2,PODXL,CXCL12,NADSYN1,ESRP2,SFN,ITPK1,CA12,SLC2A1,DYNLT3,FLNB,FKBP4,TPD52L1,GLA","PIK3CA (Mutation, COAD)"
"DNA repair","DNA repair","-1.0738461012908214","0.3091872791519434393592291599","0.427795136530362718474407302","86","AK3,NT5C3A,COX17,BCAM,MRPL40,STX3,NME1,RAE1,MPC2,CETN2,NELFB,ITPA,BCAP31,RALA,SURF1,UMPS,POLR1C,XPC,POLB,AK1,NME3,POLR1D,NT5C,DDB1,NELFCD,POLR2E,NUDT9,CSTF3,GTF2F1,NCBP2,NUDT21,RFC4,ADRM1,LIG1,POLD1,NELFE,RFC2,GMPR2,EDF1","PIK3CA (Mutation, COAD)"
"IFN-alpha response","IFN-alpha response","1.0810442405699037","0.3094688221709007147630643431","0.427795136530362718474407302","54","BST2,GMPR,C1S,GBP4,PARP14,MX1,STAT2,PARP12,TRAFD1,PSME2,CASP1,IRF9,PARP9,ISG20,WARS1,UBE2L6,ISG15","PIK3CA (Mutation, COAD)"
"Mitotic spindle","Mitotic spindle","1.0486326402045967","0.3456221198156682050672827700","0.454230488694383705006174523","103","FSCN1,PCM1,ARHGAP10,KIF15,EZR,DOCK2,ARHGAP4,MYO1E,ARHGEF2,PREX1,MYO9B,ARFIP2,PDLIM5,BCR,LLGL1,AKAP13,CLIP1,CDC42EP1,ROCK1,PAFAH1B1,MYH10,PXN,ARF6,ARHGAP5,SUN2,ABR,RANBP9,ARL8A,CAPZB,FLNB,MAP1S,GEMIN4","PIK3CA (Mutation, COAD)"
"Hedgehog signaling","Hedgehog signaling","1.0218010685306673","0.4233261339092872499456632340","0.523587586677276339841569097","12","CDK6,PLG,NRP1,NRP2,DPYSL2,PML","PIK3CA (Mutation, COAD)"
"Myogenesis","Myogenesis","0.9876354836831398","0.4900221729490022437580876158","0.590539541759053987490801774","77","CLU,ACSL1,IGFBP3,AEBP1,ACTA1,LSP1,COL1A1,COL3A1,PTGIS,CFD,ABLIM1,FLII,LAMA2,SOD3,FGF2","PIK3CA (Mutation, COAD)"
"UV response up","UV response up","0.9748316232311975","0.5046296296296296501893152708","0.592939814814814836196887882","84","CDC34,C4BPB,H2AX,APOM,COL2A1,ENO2,IGFBP2,ICAM1,MMP14,MGAT1,BSG,LYN,RAB27A,TGFBRAP1,PRKACA","PIK3CA (Mutation, COAD)"
"KRAS signaling down","KRAS signaling down","-0.8862557798549248","0.6188679245283018603984714900","0.709433962264150896892545006","15","COQ8A,HSD11B2,UGT2B17,CAMK1D,SYNPO,MACROH2A2,VPS50","PIK3CA (Mutation, COAD)"
"Androgen response","Androgen response","0.8984747508428762","0.6889400921658985765816396452","0.770956769804696073755678754","51","CDK6,CAMKK2,IQGAP2,LMAN1,SEC24D,HMGCS1,NDRG1,AKT1,PDLIM5,PGM3,SPCS3,TPD52,FKBP5,STEAP4,PTK2B","PIK3CA (Mutation, COAD)"
"Spermatogenesis","Spermatogenesis","-0.7599549737246946","0.8330241187384044287966844422","0.910514734435000194778808691","25","PRKAR2A,STRBP,ALOX15,NCAPH,VDAC3,TSN,CLPB,CSNK2A2,CDK1","PIK3CA (Mutation, COAD)"
"Protein secretion","Protein secretion","0.7513083380034787","0.9295154185022026505080816605","0.970827214880078392944540155","75","ARFGAP3,LMAN1,SEC24D,ANP32E,ATP6V1H,TMED10,TMX1,GBF1,ERGIC3,TPD52,SNAP23,SEC22B,TMED2,M6PR,STX7,SNX2,GLA,NAPG,VPS4B,COPB2,SCAMP3,USO1,ARCN1,IGF2R,VAMP3,CD63,AP2M1,AP3S1,COPB1","PIK3CA (Mutation, COAD)"
"G2M checkpoint","G2M checkpoint","0.6887690370869142","0.9793577981651375718996632713","0.980633802816901378740510609","86","H2AX,KIF15,STMN1,HMGN2,JPT1,SAP30,MKI67,MCM3,MCM5,RPA2","PIK3CA (Mutation, COAD)"
"E2F targets","E2F targets","-0.7163830930923411","0.9806338028169013787405106086","0.980633802816901378740510609","103","TBRG4,PDS5B,RAD50,MRE11,CSE1L,RBBP7,PRKDC,LBR,NME1,DCTPP1,AK2,DEK,HMGB3,NBN,SMC1A,NUP153,EXOSC8,IPO7,RAD21,SMC3,TOP2A,CDK1,CTCF,HNRNPD,XPO1,ILF3,PRDX4,XRCC6","PIK3CA (Mutation, COAD)"
